business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,Categories,price_rating
19107_American_Zio's,Zio's Brick Oven Pizzeria    ,111 S 13th St,Philadelphia,PA,19107,39.9500908,-75.1617499,3.5,193,"""{RestaurantsAttire: \""casual\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForKids: True, HasTV: True,  NoiseLevel: \""uaverage\"", RestaurantsTakeOut: True, Alcohol: \""none\"", RestaurantsGoodForGroups: True, Caters: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", RestaurantsPriceRange2: 1, RestaurantsDelivery: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: None, intimate: False, trendy: False, upscale: False, classy: False, casual: True}\""}""",American,1
19111_American_Chase's,Chase's Hop Shop     ,7235 Rising Sun Ave,Philadelphia,PA,19111,40.0603863,-75.0845897,4.5,116,"""{RestaurantsReservations: False, Alcohol: \""ubeer_and_wine\"", WiFi: \""ufree\"", GoodForDancing: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", HappyHour: False, HasTV: True, CoatCheck: False, NoiseLevel: \""quiet\"", BikeParking: False, BestNights: \""{monday: True, tuesday: False, friday: False, wednesday: False, thursday: True, sunday: False, saturday: True}\"", Caters: False, RestaurantsGoodForGroups: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", GoodForKids: True, RestaurantsPriceRange2: 1, DogsAllowed: False, RestaurantsTakeOut: True, OutdoorSeating: True, RestaurantsAttire: \""ucasual\"", Music: \""{dj: False}\"", BYOB: False, Smoking: \""uno\"", Ambience: \""{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}\"", WheelchairAccessible: True, RestaurantsDelivery: None, RestaurantsTableService: False, BusinessAcceptsBitcoin: False, Corkage: False}""",American,1
19111_American_Hop,Hop Angel Brauhaus     ,7980 Oxford Ave,Philadelphia,PA,19111,40.0770311,-75.0854109,3.5,148,"""{RestaurantsAttire: \""ucasual\"", BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", OutdoorSeating: True, Alcohol: \""ufull_bar\"", RestaurantsTakeOut: True, RestaurantsPriceRange2: 2, RestaurantsGoodForGroups: True, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", HasTV: True, Caters: False, RestaurantsReservations: True, GoodForMeal: \""{dessert: False, latenight: True, lunch: False, dinner: True, brunch: False, breakfast: False}\"", NoiseLevel: \""uaverage\"", GoodForKids: True, BestNights: \""{monday: False, tuesday: True, friday: False, wednesday: False, thursday: False, sunday: True, saturday: True}\"", HappyHour: True, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\""}""",American,2
19114_American_Dagwood's,Dagwood's Pub      ,4625 Linden Ave,Philadelphia,PA,19114,40.0506387,-74.99976157,4,123,"""{RestaurantsAttire: \""casual\"", BYOBCorkage: \""yes_free\"", RestaurantsPriceRange2: 2, NoiseLevel: \""uloud\"", , BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForKids: True, RestaurantsTakeOut: True, OutdoorSeating: True, Corkage: False, RestaurantsReservations: False, HasTV: True, GoodForDancing: False, HappyHour: True, RestaurantsGoodForGroups: True, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: False, saturday: True}\"", CoatCheck: False, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}\"", WiFi: \""free\"", Caters: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: None, intimate: None, trendy: False, upscale: False, classy: False, casual: True}\"", RestaurantsDelivery: True, GoodForMeal: \""{ubreakfast: None, ubrunch: None, ulunch: None, udinner: True, ulatenight: None, udessert: None}\""}""",American,2
19114_American_Maggie's,Maggie's Waterfront Cafe     ,9242 N Delaware Ave,Philadelphia,PA,19114,40.04342344,-74.98951485,3.5,221,"""{BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", RestaurantsAttire: \""ucasual\"", RestaurantsReservations: True, HasTV: True, RestaurantsPriceRange2: 2, RestaurantsTakeOut: True, Alcohol: \""ufull_bar\"", NoiseLevel: \""average\"", GoodForKids: True, WiFi: \""free\"", OutdoorSeating: True, RestaurantsGoodForGroups: True, Ambience: \""{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}\"", CoatCheck: False, Caters: True, GoodForMeal: \""{dessert: None, latenight: None, lunch: True, dinner: True, brunch: False, breakfast: False}\"", DogsAllowed: False, WheelchairAccessible: True, BestNights: \""{monday: False, tuesday: True, friday: False, wednesday: False, thursday: False, sunday: True, saturday: True}\"", HappyHour: True, BYOB: False, GoodForDancing: False, Music: \""{udj: False, ulive: None, ujukebox: None, uvideo: False, ubackground_music: False, ukaraoke: False, uno_music: False}\"", RestaurantsDelivery: True, Smoking: \""uoutdoor\"", BikeParking: False, RestaurantsTableService: True, BusinessAcceptsBitcoin: False}""",American,2
19115_American_Benny,Benny the Bum's     ,9991 Bustleton Ave,Philadelphia,PA,19115,40.1018053,-75.0291144,3.5,162,"""{BikeParking: False, RestaurantsReservations: True, RestaurantsGoodForGroups: True, BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", BYOBCorkage: \""yes_free\"", Caters: False, Corkage: False, RestaurantsAttire: \""ucasual\"", Alcohol: \""ufull_bar\"", HasTV: True, RestaurantsPriceRange2: 2, RestaurantsTakeOut: True,  WiFi: \""free\"", DogsAllowed: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", NoiseLevel: \""uaverage\"", GoodForKids: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", HappyHour: True, RestaurantsDelivery: None}""",American,2
19115_American_Judah,Judah Mediterranean Grill     ,9311 Krewstown Rd,Philadelphia,PA,19115,40.085558,-75.0454938,4,102,"""{RestaurantsPriceRange2: 2, WiFi: \""ufree\"",  Caters: True, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", Alcohol: \""unone\"", GoodForKids: True, HasTV: True, BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", RestaurantsReservations: True, RestaurantsTakeOut: True, NoiseLevel: \""uaverage\"", RestaurantsDelivery: True, RestaurantsGoodForGroups: True, RestaurantsAttire: \""ucasual\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\""}""",American,2
19115_American_Macaroni's,Macaroni's Restaurant      ,9315 Old Bustleton Ave,Philadelphia,PA,19115,40.0817359,-75.0382522,4,211,"""{NoiseLevel: \""uaverage\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsReservations: True, RestaurantsTakeOut: True, RestaurantsAttire: \""ucasual\"", GoodForKids: False, RestaurantsGoodForGroups: True, RestaurantsPriceRange2: 3, HasTV: True, Caters: True, Alcohol: \""ufull_bar\"", Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", BikeParking: False, GoodForDancing: False, CoatCheck: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", RestaurantsDelivery: True, OutdoorSeating: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", HappyHour: True, RestaurantsTableService: True}""",American,3
19116_American_Mission,Mission BBQ      ,11000 Roosevelt Blvd,Philadelphia,PA,19116,40.1005522,-75.00925368,4,242,"""{RestaurantsTakeOut: True, NoiseLevel: \""uaverage\"", WiFi: \""free\"", RestaurantsAttire: \""casual\"", GoodForKids: True, RestaurantsTableService: False, Caters: True, RestaurantsGoodForGroups: True, Ambience: \""{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}\"", Alcohol: \""none\"", BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", RestaurantsReservations: False, HasTV: True, OutdoorSeating: True, RestaurantsPriceRange2: 2, RestaurantsDelivery: True}""",American,2
19116_American_Pho,Pho Palace      ,15501 Bustleton Ave,Philadelphia,PA,19116,40.13324769,-75.00988,3.5,238,"""{RestaurantsTakeOut: True, RestaurantsPriceRange2: 1, RestaurantsGoodForGroups: True, RestaurantsReservations: True, RestaurantsAttire: \""ucasual\"", Alcohol: \""unone\"", NoiseLevel: \""uaverage\"", BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", Caters: True,  HasTV: False, DriveThru: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", GoodForKids: True, HappyHour: False, BikeParking: False, BusinessAcceptsBitcoin: False, BYOB: True, ByAppointmentOnly: False, WheelchairAccessible: False, Corkage: False, RestaurantsTableService: True, WiFi: \""ufree\""}""",American,1
19118_American_Biryani,Biryani Bowl Indian Cuisine    ,219 E Willow Grove Ave,Philadelphia,PA,19118,40.074304,-75.198701,4,109,"""{GoodForKids: True, RestaurantsGoodForGroups: True, Ambience: \""{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}\"", RestaurantsDelivery: True, WheelchairAccessible: True,  BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", RestaurantsReservations: True, BusinessAcceptsBitcoin: False, Caters: True, RestaurantsTakeOut: True, DogsAllowed: False, Alcohol: \""unone\"", HasTV: True, RestaurantsTableService: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", WiFi: \""free\"", NoiseLevel: \""uquiet\"", RestaurantsPriceRange2: 2, Corkage: False, HappyHour: False, RestaurantsAttire: \""ucasual\"", BYOB: True}""",American,2
19118_American_Cake,Cake       ,8501 Germantown Ave,Philadelphia,PA,19118,40.076318,-75.206295,4,250,"""{Alcohol: \""unone\"", RestaurantsTakeOut: True, RestaurantsPriceRange2: 2, RestaurantsAttire: \""ucasual\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", NoiseLevel: \""uaverage\"", GoodForKids: True, HasTV: False, RestaurantsGoodForGroups: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: False, brunch: True, breakfast: False}\"", RestaurantsReservations: False, BusinessAcceptsBitcoin: False, OutdoorSeating: True, Caters: False, RestaurantsDelivery: True, DogsAllowed: False, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\""}""",American,2
19118_American_Hokka,Hokka Hokka Japanese Restaurant    ,7830 Germantown Ave,Philadelphia,PA,19118,40.06924,-75.19941,3.5,144,"""{ RestaurantsReservations: True, GoodForKids: True, RestaurantsGoodForGroups: True, Alcohol: \""ufull_bar\"", RestaurantsTakeOut: True, RestaurantsAttire: \""ucasual\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", HasTV: True, RestaurantsPriceRange2: 2, DogsAllowed: False, NoiseLevel: \""uaverage\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", Caters: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", BusinessAcceptsBitcoin: False, WheelchairAccessible: True, HappyHour: False, RestaurantsTableService: True, BYOB: False, Corkage: True}""",American,2
19118_American_Iron,Iron Hill Brewery & Restaurant   ,8400 Germantown Ave,Philadelphia,PA,19118,40.0750694,-75.2055144,3.5,384,"""{Alcohol: \""ufull_bar\"", NoiseLevel: \""uaverage\"", RestaurantsTakeOut: True, RestaurantsGoodForGroups: True, RestaurantsPriceRange2: 2, RestaurantsAttire: \""ucasual\"", RestaurantsReservations: True, GoodForKids: True, HasTV: True, WiFi: \""ufree\"", OutdoorSeating: True, Caters: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", ByAppointmentOnly: False, RestaurantsTableService: True, RestaurantsDelivery: True, HappyHour: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", DogsAllowed: False}""",American,2
19118_American_McNally's,McNally's Tavern      ,8634 Germantown Ave,Philadelphia,PA,19118,40.0771023,-75.2088726,4.5,240,"""{NoiseLevel: \""uaverage\"", RestaurantsGoodForGroups: False, RestaurantsAttire: \""casual\"", RestaurantsTakeOut: True, BusinessParking: \""{garage: False, street: True, validated: True, lot: True, valet: False}\"", CoatCheck: False, BusinessAcceptsBitcoin: False, Smoking: \""uno\"", DriveThru: False, Alcohol: \""ufull_bar\"", RestaurantsPriceRange2: 2, Corkage: False, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", GoodForKids: False, RestaurantsReservations: False, OutdoorSeating: True, HasTV: True, WheelchairAccessible: True, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: True, thursday: True, sunday: False, saturday: False}\"", HappyHour: True, BYOB: False, RestaurantsTableService: True, DogsAllowed: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", GoodForMeal: \""{dessert: False, latenight: None, lunch: True, dinner: True, brunch: False, breakfast: False}\"", Caters: True}""",American,2
19118_American_Osaka,Osaka Japanese Restaurant     ,8605 Germantown Ave,Philadelphia,PA,19118,40.0768634,-75.2074063,4,178,"""{ , RestaurantsGoodForGroups: True, RestaurantsReservations: True, GoodForKids: False, RestaurantsAttire: \""casual\"", RestaurantsPriceRange2: 2, BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", HasTV: False, Caters: False, RestaurantsTakeOut: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}\"", NoiseLevel: \""uaverage\"", BikeParking: True}""",American,2
19118_American_Thai,Thai Kuu      ,"35 Bethlehem Pike, Ste 109A",Philadelphia,PA,19118,40.0779684,-75.2083651,3.5,173,"""{RestaurantsDelivery: True, RestaurantsPriceRange2: 2, OutdoorSeating: True, WheelchairAccessible: True, Ambience: \""{romantic: False, intimate: False, classy: True, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}\"", RestaurantsTakeOut: True, Alcohol: \""unone\"", NoiseLevel: \""uaverage\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", Caters: True, RestaurantsGoodForGroups: False, RestaurantsAttire: \""ucasual\"", GoodForKids: False, HappyHour: False, Corkage: True, DriveThru: True, BYOB: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", DogsAllowed: False, RestaurantsReservations: False, RestaurantsTableService: False, HasTV: False}""",American,2
19118_American_The,The Night Kitchen     ,7725 Germantown Ave,Philadelphia,PA,19118,40.0683287,-75.1978484,4.5,189,"""{NoiseLevel: \""uaverage\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Alcohol: \""unone\"", RestaurantsGoodForGroups: False, WiFi: \""ufree\"", RestaurantsReservations: False, GoodForKids: True, RestaurantsAttire: \""ucasual\"", Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", RestaurantsTakeOut: True, RestaurantsPriceRange2: 1, OutdoorSeating: True, Caters: True, RestaurantsDelivery: True, GoodForMeal: \""{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}\"", HasTV: True}""",American,1
19119_American_Earth,Earth Bread + Brewery    ,7136 Germantown Ave,Philadelphia,PA,19119,40.059176,-75.1904467,4,380,"""{RestaurantsPriceRange2: 2, Caters: False, RestaurantsReservations: False,  RestaurantsAttire: \""ucasual\"", GoodForKids: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HasTV: False, RestaurantsTakeOut: True, RestaurantsGoodForGroups: True, NoiseLevel: \""uaverage\"", Alcohol: \""ufull_bar\"", WiFi: \""ufree\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", HappyHour: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", DogsAllowed: False}""",American,2
19119_American_Evo,Evo Brickoven Pizza     ,277 W Mt Pleasant Ave,Philadelphia,PA,19119,40.0546098,-75.1939698,4,172,"""{DogsAllowed: False, WiFi: \""ufree\"", BusinessAcceptsBitcoin: False,  GoodForKids: True, RestaurantsPriceRange2: 2, RestaurantsTakeOut: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", RestaurantsReservations: True, HasTV: False, RestaurantsAttire: \""ucasual\"", ByAppointmentOnly: False, RestaurantsGoodForGroups: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", NoiseLevel: \""uquiet\"", RestaurantsDelivery: True, Caters: True, Alcohol: \""unone\"", Ambience: \""{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}\"", WheelchairAccessible: True, HappyHour: False, RestaurantsTableService: True, BusinessAcceptsCreditCards: True}""",American,2
19119_American_Grain,Grain Exchange      ,7152 Germantown Ave,Philadelphia,PA,19119,40.059508,-75.190838,3.5,239,"""{RestaurantsTakeOut: True, RestaurantsGoodForGroups: True, RestaurantsReservations: False, RestaurantsPriceRange2: 2, Alcohol: \""ufull_bar\"", RestaurantsTableService: True, RestaurantsAttire: \""ucasual\"", HappyHour: True, Caters: False, NoiseLevel: \""average\"", OutdoorSeating: True, GoodForKids: True, HasTV: False, Ambience: \""{touristy: False, hipster: True, romantic: False, divey: False, intimate: None, trendy: None, upscale: False, classy: False, casual: True}\"", RestaurantsDelivery: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", WheelchairAccessible: True, GoodForMeal: \""{dessert: None, latenight: None, lunch: None, dinner: True, brunch: None, breakfast: False}\""}""",American,2
19119_American_High,High Point Cafe     ,602 Carpenter Ln,Philadelphia,PA,19119,40.0461716,-75.1959108,4,117,"""{RestaurantsAttire: \""ucasual\"", WiFi: \""ufree\"", Alcohol: \""unone\"", NoiseLevel: \""uaverage\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsTakeOut: True, Caters: True, RestaurantsPriceRange2: 1, RestaurantsGoodForGroups: False, HasTV: False, GoodForKids: True, RestaurantsReservations: False, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", OutdoorSeating: True, DietaryRestrictions: \""{dairy-free: False, gluten-free: True, vegan: False, kosher: False, halal: False, soy-free: False, vegetarian: False}\"", RestaurantsDelivery: True, RestaurantsTableService: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: True}\"", WheelchairAccessible: True}""",American,1
19119_American_Jansen,Jansen       ,7402 Germantown Ave,Philadelphia,PA,19119,40.0627073,-75.1931822,4.5,139,"""{RestaurantsReservations: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", DogsAllowed: False, GoodForKids: False, NoiseLevel: \""uaverage\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: True}\"", Alcohol: \""ufull_bar\"", HasTV: False, BusinessAcceptsBitcoin: False, RestaurantsPriceRange2: 3, Caters: True, WheelchairAccessible: True, OutdoorSeating: None, RestaurantsTableService: True, BikeParking: False, RestaurantsAttire: \""ucasual\"", RestaurantsGoodForGroups: True, WiFi: \""ufree\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", HappyHour: True, RestaurantsDelivery: None, RestaurantsTakeOut: True}""",American,3
19120_American_Seorabol,Seorabol Korean Restaurant     ,5734 Old 2nd St,Philadelphia,PA,19120,40.03855551,-75.1242796,4,531,"""{Caters: True, BYOBCorkage: \""yes_free\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", RestaurantsPriceRange2: 2, RestaurantsGoodForGroups: True, RestaurantsAttire: \""casual\"", RestaurantsTakeOut: True, GoodForKids: True, NoiseLevel: \""uaverage\"", Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", Corkage: False, HasTV: True, WiFi: \""ufree\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", DogsAllowed: False, Alcohol: \""ufull_bar\"", ByAppointmentOnly: False, WheelchairAccessible: True, RestaurantsReservations: False, OutdoorSeating: None, BusinessAcceptsBitcoin: False, RestaurantsTableService: False, HappyHour: True, RestaurantsDelivery: True}""",American,2
19121_American_Koja,Koja Grille      ,1600 N Broad St,Philadelphia,PA,19121,39.977972,-75.158453,3.5,131,"""{ Alcohol: \""unone\"", RestaurantsAttire: \""ucasual\"", RestaurantsGoodForGroups: True, RestaurantsDelivery: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsReservations: False, HasTV: True, RestaurantsPriceRange2: 1, RestaurantsTakeOut: True, Caters: True, NoiseLevel: \""uaverage\"", Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", GoodForKids: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", WiFi: \""uno\""}""",American,1
19121_American_Pita,Pita Chip      ,"1600 N Broad St, Unit 7",Philadelphia,PA,19121,39.97792221,-75.15827088,4.5,151,"""{DogsAllowed: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HappyHour: False, GoodForKids: True, Alcohol: \""unone\"", RestaurantsTableService: False, RestaurantsReservations: False, RestaurantsGoodForGroups: True, BusinessAcceptsBitcoin: False, ByAppointmentOnly: True, Ambience: \""{touristy: False, hipster: None, romantic: False, divey: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}\"", RestaurantsPriceRange2: 1, RestaurantsDelivery: True, HasTV: False, WheelchairAccessible: True, WiFi: \""ufree\"", RestaurantsTakeOut: True, Caters: True, GoodForMeal: \""{dessert: None, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: False}\"", RestaurantsAttire: \""casual\"", NoiseLevel: \""quiet\"", OutdoorSeating: True}""",American,1
19122_American_Helm,Helm       ,1303 N Fifth St,Philadelphia,PA,19122,39.971548,-75.144505,4.5,227,"""{Caters: False, NoiseLevel: \""uaverage\"", RestaurantsReservations: True, RestaurantsTableService: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsAttire: \""casual\"",  WiFi: \""no\"", GoodForKids: False, RestaurantsDelivery: True, Alcohol: \""unone\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", HasTV: True, RestaurantsTakeOut: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: True, trendy: False, upscale: False, classy: True, casual: False}\"", RestaurantsGoodForGroups: True, RestaurantsPriceRange2: 3}""",American,3
19122_American_Taco,Taco Riendo      ,1301 N 5th St,Philadelphia,PA,19122,39.9714977,-75.1444936,4,309,"""{BusinessAcceptsCreditCards: False, RestaurantsTakeOut: True, BYOBCorkage: \""yes_free\"", RestaurantsPriceRange2: 1, RestaurantsAttire: \""casual\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsReservations: False, OutdoorSeating: True, HasTV: False, Alcohol: \""none\"", Caters: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: None}\"", RestaurantsGoodForGroups: True, DogsAllowed: False, HappyHour: False, Ambience: \""{touristy: False, hipster: None, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", GoodForKids: True, NoiseLevel: \""uaverage\"", RestaurantsTableService: False}""",American,1
19122_American_The,The El Bar     ,1356 N Front St,Philadelphia,PA,19122,39.9717648,-75.1354975,4,160,"""{OutdoorSeating: True, RestaurantsPriceRange2: 1, RestaurantsGoodForGroups: True, BusinessAcceptsCreditCards: False, Alcohol: \""ufull_bar\"", HasTV: True, Caters: False, NoiseLevel: \""uloud\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsAttire: \""ucasual\"", GoodForKids: False, RestaurantsReservations: False, GoodForMeal: \""{dessert: False, latenight: True, lunch: False, dinner: False, brunch: False, breakfast: False}\"", BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: True, thursday: False, sunday: False, saturday: True}\"", RestaurantsTakeOut: True, HappyHour: True, GoodForDancing: False, Ambience: \""{touristy: False, hipster: None, romantic: False, divey: True, intimate: False, trendy: None, upscale: False, classy: False, casual: None}\"", Music: \""{dj: False, background_music: False, no_music: False, jukebox: True, live: True, video: False, karaoke: False}\""}""",American,1
19123_American_Baan,Baan Thai      ,1030 N American St,Philadelphia,PA,19123,39.9671988,-75.140984,4,235,"""{NoiseLevel: \""uquiet\"", RestaurantsDelivery: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Alcohol: \""unone\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", GoodForKids: True, OutdoorSeating: True, RestaurantsGoodForGroups: True, RestaurantsAttire: \""ucasual\"", RestaurantsPriceRange2: 2, RestaurantsTakeOut: True, Ambience: \""{touristy: False, hipster: False, romantic: None, divey: False, intimate: None, trendy: None, upscale: False, classy: None, casual: True}\"", BYOB: True, Corkage: False, Caters: True, RestaurantsReservations: True, WheelchairAccessible: True, HasTV: False, WiFi: \""ufree\"", RestaurantsTableService: True}""",American,2
